role,skill,frequency_pct,count,total_jobs_in_role
Lập Trình Fullstack Developer - Nhận Việc Ngay Tại Q4 Hcm,Laravel,100.0,1,1
Lập Trình Fullstack Developer - Nhận Việc Ngay Tại Q4 Hcm,Machine Learning,100.0,1,1
Lập Trình Fullstack Developer - Nhận Việc Ngay Tại Q4 Hcm,Node.js,100.0,1,1
Lập Trình Fullstack Developer - Nhận Việc Ngay Tại Q4 Hcm,PHP,100.0,1,1
Lập Trình Fullstack Developer - Nhận Việc Ngay Tại Q4 Hcm,Python,100.0,1,1
Lập Trình Fullstack Developer - Nhận Việc Ngay Tại Q4 Hcm,React,100.0,1,1
"Lập Trình Fullstack [Hà Nội] - Thu Nhập Upto 23 Triệu, Từ 2 Năm Kinh Nghiệm",Java,100.0,1,1
Lập Trình Gis,SQL,100.0,1,1
Lập Trình Máy - Không Yêu Cầu Kinh Nghiệm,R,100.0,1,1
Lập Trình Nhúng Iot,R,100.0,1,1
Lập Trình Phần Mềm,Azure,100.0,1,1
Lập Trình Phần Mềm,Java,100.0,1,1
Lập Trình Phần Mềm,SQL,100.0,1,1
Lập Trình Phần Mềm,Spring Boot,100.0,1,1
Lập Trình Web Frontend,Angular,100.0,2,2
Lập Trình Web Frontend,JavaScript,100.0,2,2
Lập Trình Web Frontend,React,100.0,2,2
Lập Trình Web Frontend,Vue.js,100.0,2,2
Lập Trình Wordpress,CSS,100.0,1,1
Lập Trình Wordpress,HTML,100.0,1,1
Lập Trình Ứng Dụng Ai,Computer Vision,100.0,2,2
Lập Trình Ứng Dụng Ai,Keras,100.0,2,2
Lập Trình Ứng Dụng Ai,Machine Learning,100.0,2,2
Lập Trình Ứng Dụng Ai,Natural Language Processing,100.0,2,2
ML Engineer,Machine Learning,100.0,6,6
ML Engineer,Python,100.0,6,6
ML Engineer,SQL,100.0,6,6
ML Engineer,Java,66.67,4,6
ML Engineer,R,66.67,4,6
ML Engineer,AWS,33.33,2,6
ML Engineer,Azure,33.33,2,6
ML Engineer,CI/CD,33.33,2,6
ML Engineer,Docker,33.33,2,6
ML Engineer,Git,33.33,2,6
ML Engineer,JWT,33.33,2,6
ML Engineer,LLM,33.33,2,6
ML Engineer,Pandas,33.33,2,6
ML Engineer,Prompt Engineering,33.33,2,6
ML Engineer,Scikit-learn,33.33,2,6
Machine Learning,Agile,100.0,2,2
Machine Learning,Apache Kafka,100.0,2,2
Machine Learning,Apache Spark,100.0,2,2
Machine Learning,CI/CD,100.0,2,2
Machine Learning,Computer Vision,100.0,2,2
Machine Learning,Deep Learning,100.0,2,2
Machine Learning,Docker,100.0,2,2
Machine Learning,Git,100.0,2,2
Machine Learning,Go,100.0,2,2
Machine Learning,Machine Learning,100.0,2,2
Machine Learning,Python,100.0,2,2
Machine Learning,Redis,100.0,2,2
Machine Learning,Reinforcement Learning,100.0,2,2
Machine Learning,Scala,100.0,2,2
Machine Learning Engineer (Ai Research Vietnam),Agile,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Deep Learning,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Fine-tuning,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Machine Learning,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Prompt Engineering,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),PyTorch,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Python,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),REST API,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Reinforcement Learning,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),System Design,100.0,4,4
Machine Learning Engineer (Ai Research Vietnam),Transformers,100.0,4,4
Machine Learning Engineer (Llm),AWS,100.0,2,2
Machine Learning Engineer (Llm),Apache Spark,100.0,2,2
Machine Learning Engineer (Llm),Azure,100.0,2,2
Machine Learning Engineer (Llm),CI/CD,100.0,2,2
Machine Learning Engineer (Llm),Docker,100.0,2,2
Machine Learning Engineer (Llm),Flask,100.0,2,2
Machine Learning Engineer (Llm),Git,100.0,2,2
Machine Learning Engineer (Llm),Google Cloud Platform,100.0,2,2
Machine Learning Engineer (Llm),LLM,100.0,2,2
Machine Learning Engineer (Llm),Machine Learning,100.0,2,2
Machine Learning Engineer (Llm),Python,100.0,2,2
Machine Learning Engineer (Llm),REST API,100.0,2,2
Machine Learning Engineer | Remote,Machine Learning,100.0,2,2
Machine Learning Engineer | Remote,Scikit-learn,100.0,2,2
